1,Acheta-domestica-densovirus_taxid_185639.gbk,ID:YP_227599.1 |[Acheta domestica densovirus]||Acheta-domestica-densovirus_taxid_185639.gbk|Putative nonstructur..|642|NC_004290(5234):129-770:1 ^GeneID:5075922^ Acheta domesticus densovirus, complete genome.|neighbours:start(),ID:YP_227600.1(1)|neighbour_genes:start(),Putative nonstructur..|
140,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362129.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative non-structu..|2133|NC_034532(4981):174-2360:1 ^GeneID:37627435^ |neighbours:start(),ID:YP_009362130.1(1)|neighbour_genes:start(),putative non-structu..|
141,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362130.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative non-structu..|1245|NC_034532(4981):238-1536:1 ^GeneID:37627434^ |neighbours:ID:YP_009362129.1(1),ID:YP_009362131.1(-1)|neighbour_genes:putative non-structu..,putative major struc..|
142,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362131.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative major struc..|1854|NC_034532(4981):2491-4344:-1 ^GeneID:37627436^ Dysaphis plantaginea densovirus isolate 2-11-2002 putative non-structural proteins, putative major structural protein, and putative structural protein genes, complete cds.|neighbours:ID:YP_009362130.1(1),ID:YP_009362132.1(-1)|neighbour_genes:putative non-structu..,putative structural ..|
143,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362132.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative structural ..|570|NC_034532(4981):4301-4870:-1 ^GeneID:37627437^ Dysaphis plantaginea densovirus isolate 2-11-2002 putative non-structural proteins, putative major structural protein, and putative structural protein genes, complete cds.|neighbours:ID:YP_009362131.1(-1),end()|neighbour_genes:putative major struc..,end()|
144,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090504.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|putative non structu..|2079|NC_016744(5065):174-2252:1 ^GeneID:11763498^ Eidolon helvum parvovirus 1, complete genome.|neighbours:start(),ID:YP_005090505.1(1)|neighbour_genes:start(),putative capsid prot..|
145,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090505.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|putative capsid prot..|2760|NC_016744(5065):2279-5038:1 ^^ Eidolon helvum parvovirus 1, complete genome.|neighbours:ID:YP_005090504.1(1),ID:YP_005090506.1(1)|neighbour_genes:putative non structu..,MARF|
146,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090506.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|MARF|234|NC_016744(5065):2829-3062:1 ^GeneID:11546460^ Eidolon helvum parvovirus 1, complete genome.|neighbours:ID:YP_005090505.1(1),ID:YP_005090507.1(1)|neighbour_genes:putative capsid prot..,putative capsid prot..|
147,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090507.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|putative capsid prot..|1635|NC_016744(5065):3404-5038:1 ^GeneID:11763500^ Eidolon helvum parvovirus 1, complete genome.|neighbours:ID:YP_005090506.1(1),end()|neighbour_genes:MARF,end()|
148,Equine-parvovirus-H_taxid_2079554.gbk,ID:YP_009552775.1 |[Equine parvovirus H]|D14|Equine-parvovirus-H_taxid_2079554.gbk|nonstructural protei..|1782|NC_040652(4743):1-1782:1 ^GeneID:41701850^ Equine parvovirus H strain D14 nonstructural protein and capsid protein genes, complete cds.|neighbours:start(),ID:YP_009552776.1(1)|neighbour_genes:start(),capsid protein|
149,Equine-parvovirus-H_taxid_2079554.gbk,ID:YP_009552776.1 |[Equine parvovirus H]|D14|Equine-parvovirus-H_taxid_2079554.gbk|capsid protein|2925|NC_040652(4743):1801-4725:1 ^GeneID:41701849^ Equine parvovirus H strain D14 nonstructural protein and capsid protein genes, complete cds.|neighbours:ID:YP_009552775.1(1),end()|neighbour_genes:nonstructural protei..,end()|
150,Feline-bocaparvovirus-2_taxid_1417756.gbk,ID:YP_008802580.1 |[Feline bocaparvovirus 2]||Feline-bocaparvovirus-2_taxid_1417756.gbk|NS1|2394|NC_022800(5479):320-2713:1 ^GeneID:17623013^ Feline bocavirus 2 isolate POR1, complete genome.|neighbours:start(),ID:YP_008802581.1(1)|neighbour_genes:start(),NP1|
151,Feline-bocaparvovirus-2_taxid_1417756.gbk,ID:YP_008802581.1 |[Feline bocaparvovirus 2]||Feline-bocaparvovirus-2_taxid_1417756.gbk|NP1|690|NC_022800(5479):2490-3179:1 ^GeneID:17623010^ Feline bocavirus 2 isolate POR1, complete genome.|neighbours:ID:YP_008802580.1(1),ID:YP_008802582.1(1)|neighbour_genes:NS1,VP1|
152,Feline-bocaparvovirus-2_taxid_1417756.gbk,ID:YP_008802582.1 |[Feline bocaparvovirus 2]||Feline-bocaparvovirus-2_taxid_1417756.gbk|VP1|2160|NC_022800(5479):3163-5322:1 ^GeneID:17623011^ Feline bocavirus 2 isolate POR1, complete genome.|neighbours:ID:YP_008802581.1(1),ID:YP_008802583.1(1)|neighbour_genes:NP1,VP2|
153,Feline-bocaparvovirus-2_taxid_1417756.gbk,ID:YP_008802583.1 |[Feline bocaparvovirus 2]||Feline-bocaparvovirus-2_taxid_1417756.gbk|VP2|1737|NC_022800(5479):3586-5322:1 ^GeneID:17623012^ Feline bocavirus 2 isolate POR1, complete genome.|neighbours:ID:YP_008802582.1(1),end()|neighbour_genes:VP1,end()|
154,Feline-bocaparvovirus-3_taxid_2259807.gbk,ID:YP_009508781.1 |[Feline bocaparvovirus 3]||Feline-bocaparvovirus-3_taxid_2259807.gbk|NS1|2391|NC_039044(5407):305-2695:1 ^GeneID:37620283^ Feline bocaparvovirus 3 isolate FBD1, complete genome.|neighbours:start(),ID:YP_009508782.1(1)|neighbour_genes:start(),NP1|
155,Feline-bocaparvovirus-3_taxid_2259807.gbk,ID:YP_009508782.1 |[Feline bocaparvovirus 3]||Feline-bocaparvovirus-3_taxid_2259807.gbk|NP1|687|NC_039044(5407):2466-3152:1 ^GeneID:37620280^ Feline bocaparvovirus 3 isolate FBD1, complete genome.|neighbours:ID:YP_009508781.1(1),ID:YP_009508783.1(1)|neighbour_genes:NS1,VP1|
156,Feline-bocaparvovirus-3_taxid_2259807.gbk,ID:YP_009508783.1 |[Feline bocaparvovirus 3]||Feline-bocaparvovirus-3_taxid_2259807.gbk|VP1|2136|NC_039044(5407):3136-5271:1 ^GeneID:37620281^ Feline bocaparvovirus 3 isolate FBD1, complete genome.|neighbours:ID:YP_009508782.1(1),ID:YP_009508784.1(1)|neighbour_genes:NP1,VP2|
157,Feline-bocaparvovirus-3_taxid_2259807.gbk,ID:YP_009508784.1 |[Feline bocaparvovirus 3]||Feline-bocaparvovirus-3_taxid_2259807.gbk|VP2|1716|NC_039044(5407):3556-5271:1 ^GeneID:37620282^ Feline bocaparvovirus 3 isolate FBD1, complete genome.|neighbours:ID:YP_009508783.1(1),end()|neighbour_genes:VP1,end()|
158,Feline-bocavirus_taxid_1174530.gbk,ID:YP_006272944.1 |[Feline bocavirus]|HK797F|Feline-bocavirus_taxid_1174530.gbk|NS1|2415|NC_017823(5331):257-2671:1 ^GeneID:12413910^ Feline bocavirus, complete genome.|neighbours:start(),ID:YP_006272945.1(1)|neighbour_genes:start(),NP1|
159,Feline-bocavirus_taxid_1174530.gbk,ID:YP_006272945.1 |[Feline bocavirus]|HK797F|Feline-bocavirus_taxid_1174530.gbk|NP1|657|NC_017823(5331):2424-3080:1 ^GeneID:12413911^ Feline bocavirus, complete genome.|neighbours:ID:YP_006272944.1(1),ID:YP_006272946.1(1)|neighbour_genes:NS1,VP1|
160,Feline-bocavirus_taxid_1174530.gbk,ID:YP_006272946.1 |[Feline bocavirus]|HK797F|Feline-bocavirus_taxid_1174530.gbk|VP1|2139|NC_017823(5331):3064-5202:1 ^GeneID:12413912^ Feline bocavirus, complete genome.|neighbours:ID:YP_006272945.1(1),ID:YP_006272947.1(1)|neighbour_genes:NP1,VP2|
161,Feline-bocavirus_taxid_1174530.gbk,ID:YP_006272947.1 |[Feline bocavirus]|HK797F|Feline-bocavirus_taxid_1174530.gbk|VP2|1719|NC_017823(5331):3484-5202:1 ^GeneID:12413913^ Feline bocavirus, complete genome.|neighbours:ID:YP_006272946.1(1),end()|neighbour_genes:VP1,end()|
162,Goose-parvovirus_taxid_38251.gbk,ID:NP_043514.1 |[Goose parvovirus]|Virulent B|Goose-parvovirus_taxid_38251.gbk|rep|1884|NC_001701(5106):537-2420:1 ^GeneID:1403422^ Goose parvovirus, complete genome.|neighbours:start(),ID:NP_043515.1(1)|neighbour_genes:start(),vp1|
163,Goose-parvovirus_taxid_38251.gbk,ID:NP_043515.1 |[Goose parvovirus]|Virulent B|Goose-parvovirus_taxid_38251.gbk|vp1|2199|NC_001701(5106):2439-4637:1 ^GeneID:1403423^ Goose parvovirus, complete genome.|neighbours:ID:NP_043514.1(1),ID:NP_043516.1(1)|neighbour_genes:rep,vp2|
164,Goose-parvovirus_taxid_38251.gbk,ID:NP_043516.1 |[Goose parvovirus]|Virulent B|Goose-parvovirus_taxid_38251.gbk|vp2|1764|NC_001701(5106):2874-4637:1 ^GeneID:1403424^ Goose parvovirus, complete genome.|neighbours:ID:NP_043515.1(1),ID:NP_043517.1(1)|neighbour_genes:vp1,vp3|
165,Goose-parvovirus_taxid_38251.gbk,ID:NP_043517.1 |[Goose parvovirus]|Virulent B|Goose-parvovirus_taxid_38251.gbk|vp3|1605|NC_001701(5106):3033-4637:1 ^GeneID:1403425^ Goose parvovirus, complete genome.|neighbours:ID:NP_043516.1(1),end()|neighbour_genes:vp2,end()|
166,Helicoverpa-armigera-densovirus_taxid_1045778.gbk,ID:YP_004678719.1 |[Helicoverpa armigera densovirus]|SDBH2010-1|Helicoverpa-armigera-densovirus_taxid_1045778.gbk|NS2|1260|NC_015718(4926):370-1629:1 ^GeneID:10894487^ Helicoverpa armigera densovirus, complete genome.|neighbours:start(),ID:YP_004678720.1(1)|neighbour_genes:start(),NS1|
167,Helicoverpa-armigera-densovirus_taxid_1045778.gbk,ID:YP_004678720.1 |[Helicoverpa armigera densovirus]|SDBH2010-1|Helicoverpa-armigera-densovirus_taxid_1045778.gbk|NS1|2010|NC_015718(4926):447-2456:1 ^GeneID:10894485^ Helicoverpa armigera densovirus, complete genome.|neighbours:ID:YP_004678719.1(1),ID:YP_004678721.1(1)|neighbour_genes:NS2,VP|
168,Helicoverpa-armigera-densovirus_taxid_1045778.gbk,ID:YP_004678721.1 |[Helicoverpa armigera densovirus]|SDBH2010-1|Helicoverpa-armigera-densovirus_taxid_1045778.gbk|VP|1980|NC_015718(4926):2521-4500:1 ^GeneID:10894486^ Helicoverpa armigera densovirus, complete genome.|neighbours:ID:YP_004678720.1(1),end()|neighbour_genes:NS1,end()|
169,Human-bocavirus-2c-PK_taxid_1511882.gbk,ID:YP_002586773.1 |[Human bocavirus 2c PK]||Human-bocavirus-2c-PK_taxid_1511882.gbk|NS1|1923|NC_012042(5196):179-2101:1 ^GeneID:7755626^ Human bocavirus 2c PK isolate PK-5510, complete genome.|neighbours:start(),ID:YP_002586774.1(1)|neighbour_genes:start(),NP1|
170,Human-bocavirus-2c-PK_taxid_1511882.gbk,ID:YP_002586774.1 |[Human bocavirus 2c PK]||Human-bocavirus-2c-PK_taxid_1511882.gbk|NP1|645|NC_012042(5196):2330-2974:1 ^GeneID:7755623^ Human bocavirus 2c PK isolate PK-5510, complete genome.|neighbours:ID:YP_002586773.1(1),ID:YP_002586775.1(1)|neighbour_genes:NS1,VP1|
171,Human-bocavirus-2c-PK_taxid_1511882.gbk,ID:YP_002586775.1 |[Human bocavirus 2c PK]||Human-bocavirus-2c-PK_taxid_1511882.gbk|VP1|2004|NC_012042(5196):2961-4964:1 ^GeneID:7755624^ Human bocavirus 2c PK isolate PK-5510, complete genome.|neighbours:ID:YP_002586774.1(1),ID:YP_002586776.1(1)|neighbour_genes:NP1,VP2|
172,Human-bocavirus-2c-PK_taxid_1511882.gbk,ID:YP_002586776.1 |[Human bocavirus 2c PK]||Human-bocavirus-2c-PK_taxid_1511882.gbk|VP2|1617|NC_012042(5196):3348-4964:1 ^GeneID:7755625^ Human bocavirus 2c PK isolate PK-5510, complete genome.|neighbours:ID:YP_002586775.1(1),end()|neighbour_genes:VP1,end()|
173,Human-bocavirus-3_taxid_638313.gbk,ID:YP_002808454.1 |[Human bocavirus 3]|W471|Human-bocavirus-3_taxid_638313.gbk|NS1|1986|NC_012564(5242):224-2209:1 ^GeneID:7768240^ Human bocavirus 3, complete genome.|neighbours:start(),ID:YP_002808455.1(1)|neighbour_genes:start(),NP1|
174,Human-bocavirus-3_taxid_638313.gbk,ID:YP_002808455.1 |[Human bocavirus 3]|W471|Human-bocavirus-3_taxid_638313.gbk|NP1|657|NC_012564(5242):2380-3036:1 ^GeneID:7768237^ Human bocavirus 3, complete genome.|neighbours:ID:YP_002808454.1(1),ID:YP_002808456.1(1)|neighbour_genes:NS1,VP1|
175,Human-bocavirus-3_taxid_638313.gbk,ID:YP_002808456.1 |[Human bocavirus 3]|W471|Human-bocavirus-3_taxid_638313.gbk|VP1|2007|NC_012564(5242):3023-5029:1 ^GeneID:7768238^ Human bocavirus 3, complete genome.|neighbours:ID:YP_002808455.1(1),ID:YP_002808457.1(1)|neighbour_genes:NP1,VP2|
176,Human-bocavirus-3_taxid_638313.gbk,ID:YP_002808457.1 |[Human bocavirus 3]|W471|Human-bocavirus-3_taxid_638313.gbk|VP2|1620|NC_012564(5242):3410-5029:1 ^GeneID:7768239^ Human bocavirus 3, complete genome.|neighbours:ID:YP_002808456.1(1),end()|neighbour_genes:VP1,end()|
177,Human-bocavirus-4-NI_taxid_1511883.gbk,ID:YP_002916059.1 |[Human bocavirus 4 NI]|HBoV4-NI-385|Human-bocavirus-4-NI_taxid_1511883.gbk|NS2|2331|NC_012729(5104):162-2560:1 ^GeneID:7922604^ |neighbours:start(),ID:YP_002916060.1(1)|neighbour_genes:start(),NS1|
178,Human-bocavirus-4-NI_taxid_1511883.gbk,ID:YP_002916060.1 |[Human bocavirus 4 NI]|HBoV4-NI-385|Human-bocavirus-4-NI_taxid_1511883.gbk|NS1|1923|NC_012729(5104):162-2084:1 ^GeneID:7922600^ Human bocavirus 4 NI strain HBoV4-NI-385, complete genome.|neighbours:ID:YP_002916059.1(1),ID:YP_002916061.1(1)|neighbour_genes:NS2,NP1|
179,Human-bocavirus-4-NI_taxid_1511883.gbk,ID:YP_002916061.1 |[Human bocavirus 4 NI]|HBoV4-NI-385|Human-bocavirus-4-NI_taxid_1511883.gbk|NP1|645|NC_012729(5104):2313-2957:1 ^GeneID:7922601^ Human bocavirus 4 NI strain HBoV4-NI-385, complete genome.|neighbours:ID:YP_002916060.1(1),ID:YP_002916062.1(1)|neighbour_genes:NS1,VP1|
180,Human-bocavirus-4-NI_taxid_1511883.gbk,ID:YP_002916062.1 |[Human bocavirus 4 NI]|HBoV4-NI-385|Human-bocavirus-4-NI_taxid_1511883.gbk|VP1|2013|NC_012729(5104):2944-4956:1 ^GeneID:7922602^ Human bocavirus 4 NI strain HBoV4-NI-385, complete genome.|neighbours:ID:YP_002916061.1(1),ID:YP_002916063.1(1)|neighbour_genes:NP1,VP2|
181,Human-bocavirus-4-NI_taxid_1511883.gbk,ID:YP_002916063.1 |[Human bocavirus 4 NI]|HBoV4-NI-385|Human-bocavirus-4-NI_taxid_1511883.gbk|VP2|1626|NC_012729(5104):3331-4956:1 ^GeneID:7922603^ Human bocavirus 4 NI strain HBoV4-NI-385, complete genome.|neighbours:ID:YP_002916062.1(1),end()|neighbour_genes:VP1,end()|
182,Human-erythrovirus-V9_taxid_72197.gbk,ID:NP_694863.1 |[Human erythrovirus V9]|V9|Human-erythrovirus-V9_taxid_72197.gbk|NS1|2016|NC_004295(5028):328-2343:1 ^GOA:Q912B9,GeneID:955445,InterPro:IPR001257,InterPro:IPR014015,InterPro:IPR014835,UniProtKB/TrEMBL:Q912B9^ Human erythrovirus V9, complete genome.|neighbours:start(),ID:NP_694864.1(1)|neighbour_genes:start(),7.5-kDa|
183,Human-erythrovirus-V9_taxid_72197.gbk,ID:NP_694864.1 |[Human erythrovirus V9]|V9|Human-erythrovirus-V9_taxid_72197.gbk|7.5-kDa|225|NC_004295(5028):1796-2020:1 ^GeneID:955441,UniProtKB/TrEMBL:Q910P6^ Human erythrovirus V9, complete genome.|neighbours:ID:NP_694863.1(1),ID:NP_694865.1(1)|neighbour_genes:NS1,VP1|
184,Human-erythrovirus-V9_taxid_72197.gbk,ID:NP_694865.1 |[Human erythrovirus V9]|V9|Human-erythrovirus-V9_taxid_72197.gbk|VP1|2346|NC_004295(5028):2336-4681:1 ^GOA:Q912B8,GeneID:955444,InterPro:IPR001403,InterPro:IPR013607,InterPro:IPR016184,UniProtKB/TrEMBL:Q912B8^ Human erythrovirus V9, complete genome.|neighbours:ID:NP_694864.1(1),ID:NP_694866.1(1)|neighbour_genes:7.5-kDa,X|
185,Human-erythrovirus-V9_taxid_72197.gbk,ID:NP_694866.1 |[Human erythrovirus V9]|V9|Human-erythrovirus-V9_taxid_72197.gbk|X|246|NC_004295(5028):2586-2831:1 ^GeneID:955443,InterPro:IPR009629,UniProtKB/TrEMBL:Q910M7^ Human erythrovirus V9, complete genome.|neighbours:ID:NP_694865.1(1),ID:NP_694867.1(1)|neighbour_genes:VP1,VP2|
186,Human-erythrovirus-V9_taxid_72197.gbk,ID:NP_694867.1 |[Human erythrovirus V9]|V9|Human-erythrovirus-V9_taxid_72197.gbk|VP2|1665|NC_004295(5028):3017-4681:1 ^GOA:Q912B7,GeneID:955442,InterPro:IPR001403,InterPro:IPR016184,UniProtKB/TrEMBL:Q912B7^ Human erythrovirus V9, complete genome.|neighbours:ID:NP_694866.1(1),ID:NP_694868.1(1)|neighbour_genes:X,11-kDa|
187,Human-erythrovirus-V9_taxid_72197.gbk,ID:NP_694868.1 |[Human erythrovirus V9]|V9|Human-erythrovirus-V9_taxid_72197.gbk|11-kDa|312|NC_004295(5028):4575-4886:1 ^GeneID:955440,UniProtKB/TrEMBL:Q912B6^ Human erythrovirus V9, complete genome.|neighbours:ID:NP_694867.1(1),end()|neighbour_genes:VP2,end()|
188,Human-parvovirus-4-G1_taxid_1511919.gbk,ID:YP_238482.1 |[Human parvovirus 4 G1]||Human-parvovirus-4-G1_taxid_1511919.gbk|ORF1|1992|NC_007018(5268):283-2274:1 ^GeneID:3416585^ Human parvovirus 4 G1, complete genome.|neighbours:start(),ID:YP_238483.1(1)|neighbour_genes:start(),ORF2|
189,Human-parvovirus-4-G1_taxid_1511919.gbk,ID:YP_238483.1 |[Human parvovirus 4 G1]||Human-parvovirus-4-G1_taxid_1511919.gbk|ORF2|2745|NC_007018(5268):2378-5122:1 ^GeneID:3416586^ Human parvovirus 4 G1, complete genome.|neighbours:ID:YP_238482.1(1),end()|neighbour_genes:ORF1,end()|
190,Lagomorph-bocaparvovirus-1_taxid_2169774.gbk,ID:YP_009215301.1 |[Lagomorph bocaparvovirus 1]|LBoV 160/01/ITA|Lagomorph-bocaparvovirus-1_taxid_2169774.gbk|nonstructural protei..|2157|NC_028973(5027):97-2253:1 ^GeneID:26641704^ Lagomorph bocaparvovirus 1 strain LBoV 160/01/ITA, complete genome.|neighbours:start(),ID:YP_009215302.1(1)|neighbour_genes:start(),NP1|
191,Lagomorph-bocaparvovirus-1_taxid_2169774.gbk,ID:YP_009215302.1 |[Lagomorph bocaparvovirus 1]|LBoV 160/01/ITA|Lagomorph-bocaparvovirus-1_taxid_2169774.gbk|NP1|615|NC_028973(5027):2075-2689:1 ^GeneID:26641702^ Lagomorph bocaparvovirus 1 strain LBoV 160/01/ITA, complete genome.|neighbours:ID:YP_009215301.1(1),ID:YP_009215303.1(1)|neighbour_genes:nonstructural protei..,capsid protein|
192,Lagomorph-bocaparvovirus-1_taxid_2169774.gbk,ID:YP_009215303.1 |[Lagomorph bocaparvovirus 1]|LBoV 160/01/ITA|Lagomorph-bocaparvovirus-1_taxid_2169774.gbk|capsid protein|2175|NC_028973(5027):2676-4850:1 ^GeneID:26641703^ Lagomorph bocaparvovirus 1 strain LBoV 160/01/ITA, complete genome.|neighbours:ID:YP_009215302.1(1),end()|neighbour_genes:NP1,end()|
193,Lupine-bocavirus_taxid_2017714.gbk,ID:YP_009551693.1 |[Lupine bocavirus]||Lupine-bocavirus_taxid_2017714.gbk|NS1|2565|NC_040533(5228):121-2685:1 ^GeneID:41700893^ Lupine bocavirus isolate South Douro, complete genome.|neighbours:start(),ID:YP_009551694.1(1)|neighbour_genes:start(),NP|
194,Lupine-bocavirus_taxid_2017714.gbk,ID:YP_009551694.1 |[Lupine bocavirus]||Lupine-bocavirus_taxid_2017714.gbk|NP|741|NC_040533(5228):2330-3070:1 ^GeneID:41700891^ Lupine bocavirus isolate South Douro, complete genome.|neighbours:ID:YP_009551693.1(1),ID:YP_009551695.1(1)|neighbour_genes:NS1,VP1|
195,Lupine-bocavirus_taxid_2017714.gbk,ID:YP_009551695.1 |[Lupine bocavirus]||Lupine-bocavirus_taxid_2017714.gbk|VP1|2088|NC_040533(5228):3048-5135:1 ^GeneID:41700892^ Lupine bocavirus isolate South Douro, complete genome.|neighbours:ID:YP_009551694.1(1),end()|neighbour_genes:NP,end()|
196,Megabat-bufavirus-1_taxid_1756191.gbk,ID:YP_009241376.1 |[Megabat bufavirus 1]||Megabat-bufavirus-1_taxid_1756191.gbk|NS1|1929|NC_029797(4765):16-1944:1 ^GeneID:27209638^ Megabat bufavirus 1 NS1, VP1, VP2 genes for nonstructural protein 1, capsid protein VP1, capsid protein VP2, complete cds, isolate: MAG12-57.|neighbours:start(),ID:YP_009241377.1(1)|neighbour_genes:start(),VP1|
197,Megabat-bufavirus-1_taxid_1756191.gbk,ID:YP_009241377.1 |[Megabat bufavirus 1]||Megabat-bufavirus-1_taxid_1756191.gbk|VP1|2160|NC_029797(4765):1928-4517:1 ^GeneID:27209639^ |neighbours:ID:YP_009241376.1(1),ID:YP_009241378.1(1)|neighbour_genes:NS1,VP2|
198,Megabat-bufavirus-1_taxid_1756191.gbk,ID:YP_009241378.1 |[Megabat bufavirus 1]||Megabat-bufavirus-1_taxid_1756191.gbk|VP2|1737|NC_029797(4765):2781-4517:1 ^GeneID:27209637^ Megabat bufavirus 1 NS1, VP1, VP2 genes for nonstructural protein 1, capsid protein VP1, capsid protein VP2, complete cds, isolate: MAG12-57.|neighbours:ID:YP_009241377.1(1),end()|neighbour_genes:VP1,end()|
199,Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk,ID:YP_009508797.1 |[Miniopterus schreibersii bat bocavirus]|str24|Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk|NS1|2676|NC_039048(4822):37-2712:1 ^GeneID:37620304^ Miniopterus schreibersii bat bocaparvovirus strain str24 NS1 (NS1) gene, complete cds; NS2 (NS2) gene, complete cds, alternatively spliced; and NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009508798.1(1)|neighbour_genes:start(),NS2|
200,Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk,ID:YP_009508798.1 |[Miniopterus schreibersii bat bocavirus]|str24|Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk|NS2|2214|NC_039048(4822):37-2318:1 ^GeneID:37620300^ |neighbours:ID:YP_009508797.1(1),ID:YP_009508799.1(1)|neighbour_genes:NS1,NP1|
201,Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk,ID:YP_009508799.1 |[Miniopterus schreibersii bat bocavirus]|str24|Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk|NP1|576|NC_039048(4822):2137-2712:1 ^GeneID:37620301^ Miniopterus schreibersii bat bocaparvovirus strain str24 NS1 (NS1) gene, complete cds; NS2 (NS2) gene, complete cds, alternatively spliced; and NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009508798.1(1),ID:YP_009508800.1(1)|neighbour_genes:NS2,VP1|
202,Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk,ID:YP_009508800.1 |[Miniopterus schreibersii bat bocavirus]|str24|Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk|VP1|2049|NC_039048(4822):2699-4747:1 ^GeneID:37620302^ Miniopterus schreibersii bat bocaparvovirus strain str24 NS1 (NS1) gene, complete cds; NS2 (NS2) gene, complete cds, alternatively spliced; and NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009508799.1(1),ID:YP_009508801.1(1)|neighbour_genes:NP1,VP2|
203,Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk,ID:YP_009508801.1 |[Miniopterus schreibersii bat bocavirus]|str24|Miniopterus-schreibersii-bat-bocavirus_taxid_1911554.gbk|VP2|1674|NC_039048(4822):3074-4747:1 ^GeneID:37620303^ Miniopterus schreibersii bat bocaparvovirus strain str24 NS1 (NS1) gene, complete cds; NS2 (NS2) gene, complete cds, alternatively spliced; and NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009508800.1(1),end()|neighbour_genes:VP1,end()|
204,Mink-bocavirus-1_taxid_2259808.gbk,ID:YP_009272913.1 |[Mink bocavirus 1]||Mink-bocavirus-1_taxid_2259808.gbk|NS1|2436|NC_030873(5224):76-2511:1 ^GeneID:28715661^ Mink bocavirus 1 clone 1 non-structural protein 1 (NS1), non-capsid protein 1 (NP1), capsid protein 1 (VP1), and capsid protein 2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009272914.1(1)|neighbour_genes:start(),NP1|
205,Mink-bocavirus-1_taxid_2259808.gbk,ID:YP_009272914.1 |[Mink bocavirus 1]||Mink-bocavirus-1_taxid_2259808.gbk|NP1|642|NC_030873(5224):2306-2947:1 ^GeneID:28715658^ Mink bocavirus 1 clone 1 non-structural protein 1 (NS1), non-capsid protein 1 (NP1), capsid protein 1 (VP1), and capsid protein 2 (VP2) genes, complete cds.|neighbours:ID:YP_009272913.1(1),ID:YP_009272915.1(1)|neighbour_genes:NS1,VP1|
206,Mink-bocavirus-1_taxid_2259808.gbk,ID:YP_009272915.1 |[Mink bocavirus 1]||Mink-bocavirus-1_taxid_2259808.gbk|VP1|2151|NC_030873(5224):2934-5084:1 ^GeneID:28715659^ Mink bocavirus 1 clone 1 non-structural protein 1 (NS1), non-capsid protein 1 (NP1), capsid protein 1 (VP1), and capsid protein 2 (VP2) genes, complete cds.|neighbours:ID:YP_009272914.1(1),ID:YP_009272916.1(1)|neighbour_genes:NP1,VP2|
207,Mink-bocavirus-1_taxid_2259808.gbk,ID:YP_009272916.1 |[Mink bocavirus 1]||Mink-bocavirus-1_taxid_2259808.gbk|VP2|1734|NC_030873(5224):3351-5084:1 ^GeneID:28715660^ Mink bocavirus 1 clone 1 non-structural protein 1 (NS1), non-capsid protein 1 (NP1), capsid protein 1 (VP1), and capsid protein 2 (VP2) genes, complete cds.|neighbours:ID:YP_009272915.1(1),end()|neighbour_genes:VP1,end()|
