QueryID,SubjectID,Perc.Ident,Alignment.Length,Mismatches,Gap.Openings,Q.start,Q.end,S.start,S.end,E,Bits
ID:YP_257146.1,ID:YP_002925188.1,24.153,236,150,9,98,312,101,328,1.59e-8,45.4
ID:YP_257146.1,ID:NP_542355.1,22.519,262,175,11,70,312,85,337,7.76e-5,33.9
ID:YP_257146.1,ID:NP_542355.1,24.324,37,28,0,270,306,59,95,3.5,19.2
ID:YP_257146.1,ID:NP_695202.1,22.414,174,118,6,151,312,9,177,0.001,30
ID:YP_004539131.1,ID:YP_004539131.1,100,368,0,0,1,368,1,368,0,754
ID:YP_004539131.1,ID:YP_008130366.1,96.467,368,13,0,1,368,1,368,0,733
ID:YP_004539131.1,ID:YP_001718368.1,77.534,365,82,0,1,365,1,365,0,601
ID:YP_004539131.1,ID:YP_009664526.1,32.889,225,132,6,100,322,97,304,1.58e-29,107
ID:YP_004539131.1,ID:YP_257146.1,32.889,225,132,6,100,322,97,304,5.54e-29,106
ID:YP_004539131.1,ID:YP_004327588.1,25.517,290,184,10,64,335,77,352,1.51e-24,94
ID:YP_004539131.1,ID:YP_863922.1,25.143,350,210,12,1,335,31,343,8.63e-24,91.7
ID:YP_004539131.1,ID:YP_007011045.1,25.143,350,210,12,1,335,31,343,8.63e-24,91.7
ID:YP_004539131.1,ID:YP_004934224.1,28.696,230,128,7,131,340,174,387,1.84e-23,91.3
ID:YP_004539131.1,ID:YP_008320407.1,24.571,350,212,12,1,335,31,343,4.09e-21,84
ID:YP_004539131.1,ID:YP_004286234.1,24.092,303,186,12,45,329,49,325,2.48e-13,60.5
ID:YP_004539131.1,ID:YP_004286230.1,24.092,303,186,12,45,329,49,325,2.48e-13,60.5
ID:YP_004539131.1,ID:YP_031679.1,27.143,280,153,15,62,320,113,362,1.72e-11,55.1
ID:YP_004539131.1,ID:YP_031686.1,27.143,280,153,15,62,320,113,362,1.72e-11,55.1
ID:YP_004539131.1,ID:NP_059541.1,27.143,280,153,15,62,320,113,362,1.78e-11,55.1
ID:YP_004539131.1,ID:NP_059531.1,27.143,280,153,15,62,320,113,362,1.78e-11,55.1
ID:YP_004539131.1,ID:YP_087070.1,22.182,275,186,11,57,319,63,321,4.7e-10,50.4
ID:YP_004539131.1,ID:YP_002925188.1,23.438,256,163,11,81,319,74,313,6.61e-10,50.1
ID:YP_004539131.1,ID:NP_695202.1,25.301,166,107,6,166,319,2,162,8.24e-10,48.5
ID:YP_004539131.1,ID:NP_835472.1,23.474,213,138,8,116,319,117,313,1.85e-9,48.5
ID:YP_004539131.1,ID:NP_542355.1,26.415,159,102,6,170,319,170,322,1.09e-8,46.2
ID:YP_004286230.1,ID:YP_004286234.1,100,359,0,0,1,359,1,359,0,748
ID:YP_004286230.1,ID:YP_004286230.1,100,359,0,0,1,359,1,359,0,748
ID:YP_004286230.1,ID:YP_087070.1,38.218,348,199,4,21,352,14,361,2.33e-78,236
ID:YP_004286230.1,ID:YP_002925188.1,40.59,271,154,3,94,357,88,358,4.27e-66,204
ID:YP_004286230.1,ID:NP_835472.1,40.37,270,154,3,94,356,88,357,9.12e-66,203
ID:YP_004286230.1,ID:NP_542355.1,36.158,354,207,7,21,356,14,366,5.19e-65,202
ID:YP_004286230.1,ID:YP_031679.1,36.193,373,194,10,21,357,36,400,4.09e-64,200
ID:YP_004286230.1,ID:YP_031686.1,36.193,373,194,10,21,357,36,400,4.09e-64,200
ID:YP_004286230.1,ID:NP_059541.1,36.193,373,194,10,21,357,36,400,5.22e-64,200
ID:YP_004286230.1,ID:NP_059531.1,36.193,373,194,10,21,357,36,400,5.22e-64,200
ID:YP_004286230.1,ID:NP_695202.1,42.132,197,108,2,162,352,6,202,8.02e-47,149
ID:YP_004286230.1,ID:YP_004934224.1,29.185,233,140,8,100,315,145,369,4.07e-20,81.3
ID:YP_004286230.1,ID:YP_009664526.1,25.498,251,168,9,82,323,69,309,8.67e-17,70.9
ID:YP_004286230.1,ID:YP_004327588.1,28.821,229,142,8,102,315,114,336,3.53e-16,69.3
ID:YP_004286230.1,ID:YP_004327588.1,35,20,10,1,39,55,364,383,3.6,19.2
ID:YP_004286230.1,ID:YP_257146.1,24.345,267,183,9,82,339,69,325,9.43e-16,67.8
ID:YP_004286230.1,ID:YP_004539131.1,24.092,303,186,12,49,325,45,329,2.42e-13,60.5
ID:YP_004286230.1,ID:YP_008130366.1,24.59,305,182,15,49,325,45,329,1.58e-12,58.2
ID:YP_004286230.1,ID:YP_863922.1,27.706,231,142,11,102,315,105,327,4.59e-11,53.5
ID:YP_004286230.1,ID:YP_863922.1,40,20,9,1,39,55,355,374,2.3,19.6
ID:YP_004286230.1,ID:YP_007011045.1,27.706,231,142,11,102,315,105,327,4.59e-11,53.5
ID:YP_004286230.1,ID:YP_007011045.1,40,20,9,1,39,55,355,374,2.3,19.6
ID:YP_004286230.1,ID:YP_001718368.1,23.346,257,152,13,84,312,77,316,5.9e-11,53.1
ID:YP_004286230.1,ID:YP_008320407.1,26.84,231,144,11,102,315,105,327,2.35e-8,45.1
ID:YP_004286230.1,ID:YP_008320407.1,40,20,9,1,39,55,355,374,2.3,19.6
ID:YP_004286234.1,ID:YP_004286234.1,100,359,0,0,1,359,1,359,0,748
ID:YP_004286234.1,ID:YP_004286230.1,100,359,0,0,1,359,1,359,0,748
ID:YP_004286234.1,ID:YP_087070.1,38.218,348,199,4,21,352,14,361,2.33e-78,236
ID:YP_004286234.1,ID:YP_002925188.1,40.59,271,154,3,94,357,88,358,4.27e-66,204
ID:YP_004286234.1,ID:NP_835472.1,40.37,270,154,3,94,356,88,357,9.12e-66,203
ID:YP_004286234.1,ID:NP_542355.1,36.158,354,207,7,21,356,14,366,5.19e-65,202
ID:YP_004286234.1,ID:YP_031679.1,36.193,373,194,10,21,357,36,400,4.09e-64,200
ID:YP_004286234.1,ID:YP_031686.1,36.193,373,194,10,21,357,36,400,4.09e-64,200
ID:YP_004286234.1,ID:NP_059541.1,36.193,373,194,10,21,357,36,400,5.22e-64,200
ID:YP_004286234.1,ID:NP_059531.1,36.193,373,194,10,21,357,36,400,5.22e-64,200
ID:YP_004286234.1,ID:NP_695202.1,42.132,197,108,2,162,352,6,202,8.02e-47,149
ID:YP_004286234.1,ID:YP_004934224.1,29.185,233,140,8,100,315,145,369,4.07e-20,81.3
ID:YP_004286234.1,ID:YP_009664526.1,25.498,251,168,9,82,323,69,309,8.67e-17,70.9
ID:YP_004286234.1,ID:YP_004327588.1,28.821,229,142,8,102,315,114,336,3.53e-16,69.3
ID:YP_004286234.1,ID:YP_004327588.1,35,20,10,1,39,55,364,383,3.6,19.2
ID:YP_004286234.1,ID:YP_257146.1,24.345,267,183,9,82,339,69,325,9.43e-16,67.8
ID:YP_004286234.1,ID:YP_004539131.1,24.092,303,186,12,49,325,45,329,2.42e-13,60.5
ID:YP_004286234.1,ID:YP_008130366.1,24.59,305,182,15,49,325,45,329,1.58e-12,58.2
ID:YP_004286234.1,ID:YP_863922.1,27.706,231,142,11,102,315,105,327,4.59e-11,53.5
ID:YP_004286234.1,ID:YP_863922.1,40,20,9,1,39,55,355,374,2.3,19.6
ID:YP_004286234.1,ID:YP_007011045.1,27.706,231,142,11,102,315,105,327,4.59e-11,53.5
ID:YP_004286234.1,ID:YP_007011045.1,40,20,9,1,39,55,355,374,2.3,19.6
ID:YP_004286234.1,ID:YP_001718368.1,23.346,257,152,13,84,312,77,316,5.9e-11,53.1
ID:YP_004286234.1,ID:YP_008320407.1,26.84,231,144,11,102,315,105,327,2.35e-8,45.1
ID:YP_004286234.1,ID:YP_008320407.1,40,20,9,1,39,55,355,374,2.3,19.6
ID:YP_087070.1,ID:YP_087070.1,100,367,0,0,1,367,1,367,0,774
ID:YP_087070.1,ID:NP_542355.1,89.674,368,37,1,1,367,1,368,0,678
ID:YP_087070.1,ID:NP_835472.1,100,270,0,0,98,367,90,359,0,570
ID:YP_087070.1,ID:NP_835472.1,27.273,33,23,1,252,283,61,93,1.3,20.8
ID:YP_087070.1,ID:YP_002925188.1,99.254,268,2,0,98,365,90,357,0,562
ID:YP_087070.1,ID:NP_695202.1,98.522,203,3,0,165,367,6,208,4.83e-154,423
ID:YP_087070.1,ID:YP_004286234.1,38.218,348,199,4,14,361,21,352,2.38e-78,236
ID:YP_087070.1,ID:YP_004286230.1,38.218,348,199,4,14,361,21,352,2.38e-78,236
ID:YP_087070.1,ID:YP_031679.1,38.338,373,196,8,12,361,34,395,3.54e-76,232
ID:YP_087070.1,ID:YP_031686.1,38.338,373,196,8,12,361,34,395,3.54e-76,232
ID:YP_087070.1,ID:NP_059541.1,38.338,373,196,8,12,361,34,395,3.98e-76,232
ID:YP_087070.1,ID:NP_059531.1,38.338,373,196,8,12,361,34,395,3.98e-76,232
ID:YP_087070.1,ID:YP_009664526.1,25.506,247,161,8,85,322,70,302,4.37e-12,56.6
ID:YP_087070.1,ID:YP_009664526.1,28.889,45,24,1,59,103,270,306,0.36,22.3
ID:YP_087070.1,ID:YP_004327588.1,27.841,176,97,7,104,266,114,272,1.2e-11,55.5
ID:YP_087070.1,ID:YP_257146.1,24.521,261,170,9,85,336,70,312,1.95e-11,54.7
ID:YP_087070.1,ID:YP_257146.1,24.324,37,28,0,59,95,270,306,1.3,20.8
ID:YP_087070.1,ID:YP_004934224.1,25.82,244,157,11,102,331,145,378,3.15e-10,51.2
ID:YP_087070.1,ID:YP_004539131.1,22.182,275,186,11,63,321,57,319,4.68e-10,50.4
ID:YP_087070.1,ID:YP_001718368.1,22.711,273,181,10,63,318,57,316,8.91e-10,49.7
ID:YP_087070.1,ID:YP_008130366.1,21.818,275,187,11,63,321,57,319,2.98e-9,47.8
ID:YP_087070.1,ID:YP_863922.1,26.943,193,109,8,103,279,104,280,3.83e-8,44.3
ID:YP_087070.1,ID:YP_007011045.1,26.943,193,109,8,103,279,104,280,3.83e-8,44.3
ID:YP_087070.1,ID:YP_008320407.1,25.907,193,111,8,103,279,104,280,2.31e-6,38.9
ID:YP_004934224.1,ID:YP_004934224.1,100,418,0,0,1,418,1,418,0,873
ID:YP_004934224.1,ID:YP_863922.1,34.34,265,147,11,148,400,106,355,1.92e-35,125
ID:YP_004934224.1,ID:YP_007011045.1,34.34,265,147,11,148,400,106,355,1.92e-35,125
ID:YP_004934224.1,ID:YP_004327588.1,35.745,235,127,8,148,370,115,337,1.56e-34,123
ID:YP_004934224.1,ID:YP_008320407.1,33.585,265,149,11,148,400,106,355,1.71e-32,117
ID:YP_004934224.1,ID:YP_004539131.1,28.696,230,128,7,174,387,131,340,2.09e-23,91.3
ID:YP_004934224.1,ID:YP_001718368.1,29.384,211,114,7,174,370,131,320,1.28e-22,89
ID:YP_004934224.1,ID:YP_008130366.1,27.826,230,130,7,174,387,131,340,6.98e-22,86.7
ID:YP_004934224.1,ID:YP_257146.1,31.081,222,122,9,166,379,113,311,4.04e-21,84.3
ID:YP_004934224.1,ID:YP_009664526.1,30.631,222,123,9,166,379,113,311,1.06e-20,83.2
ID:YP_004934224.1,ID:YP_004286234.1,29.185,233,140,8,145,369,100,315,4.74e-20,81.3
ID:YP_004934224.1,ID:YP_004286230.1,29.185,233,140,8,145,369,100,315,4.74e-20,81.3
ID:YP_004934224.1,ID:YP_031679.1,25.538,325,184,15,94,397,103,390,5.44e-14,63.2
ID:YP_004934224.1,ID:YP_031686.1,25.538,325,184,15,94,397,103,390,5.44e-14,63.2
ID:YP_004934224.1,ID:NP_059541.1,25.538,325,184,15,94,397,103,390,5.8e-14,63.2
ID:YP_004934224.1,ID:NP_059531.1,25.538,325,184,15,94,397,103,390,5.8e-14,63.2
ID:YP_004934224.1,ID:YP_087070.1,25.82,244,157,11,145,378,102,331,3.59e-10,51.2
ID:YP_004934224.1,ID:NP_835472.1,25.94,266,168,13,125,378,75,323,5.53e-10,50.4
ID:YP_004934224.1,ID:YP_002925188.1,25.82,244,157,11,145,378,94,323,8.74e-10,49.7
ID:YP_004934224.1,ID:NP_542355.1,23.984,246,160,10,145,378,102,332,2.92e-6,38.9
ID:YP_004934224.1,ID:NP_695202.1,24.859,177,116,8,205,378,10,172,3.47e-5,34.7
ID:YP_002925188.1,ID:YP_002925188.1,100,361,0,0,1,361,1,361,0,753
ID:YP_002925188.1,ID:NP_835472.1,96.639,357,12,0,1,357,1,357,0,719
ID:YP_002925188.1,ID:YP_087070.1,99.254,268,2,0,90,357,98,365,0,562
ID:YP_002925188.1,ID:NP_542355.1,87.037,270,32,2,90,357,98,366,1.6e-171,473
ID:YP_002925188.1,ID:NP_542355.1,23.529,34,25,1,61,94,253,285,7.6,18.1
ID:YP_002925188.1,ID:NP_695202.1,98.01,201,4,0,157,357,6,206,3.35e-151,416
ID:YP_002925188.1,ID:NP_059541.1,44.326,282,137,4,88,359,130,401,9.53e-72,220
ID:YP_002925188.1,ID:NP_059531.1,44.326,282,137,4,88,359,130,401,9.53e-72,220
ID:YP_002925188.1,ID:YP_031679.1,44.326,282,137,4,88,359,130,401,1.06e-71,220
ID:YP_002925188.1,ID:YP_031686.1,44.326,282,137,4,88,359,130,401,1.06e-71,220
ID:YP_002925188.1,ID:YP_004286234.1,40.59,271,154,3,88,358,94,357,4.38e-66,204
ID:YP_002925188.1,ID:YP_004286230.1,40.59,271,154,3,88,358,94,357,4.38e-66,204
ID:YP_002925188.1,ID:YP_004327588.1,27.841,176,97,7,96,258,114,272,3.77e-11,53.9
ID:YP_002925188.1,ID:YP_004539131.1,23.438,256,163,11,74,313,81,319,6.43e-10,50.1
ID:YP_002925188.1,ID:YP_004934224.1,25.82,244,157,11,94,323,145,378,1.07e-9,49.3
ID:YP_002925188.1,ID:YP_001718368.1,25.238,210,132,8,117,310,116,316,1.51e-9,48.9
ID:YP_002925188.1,ID:YP_008130366.1,23.047,256,164,11,74,313,81,319,4.13e-9,47.4
ID:YP_002925188.1,ID:YP_009664526.1,25.571,219,144,7,101,314,98,302,4.5e-9,47.4
ID:YP_002925188.1,ID:YP_257146.1,24.255,235,151,9,101,328,98,312,2.05e-8,45.1
ID:YP_002925188.1,ID:YP_863922.1,24.803,254,153,11,36,271,47,280,6.62e-8,43.5
ID:YP_002925188.1,ID:YP_007011045.1,24.803,254,153,11,36,271,47,280,6.62e-8,43.5
ID:YP_002925188.1,ID:YP_008320407.1,24.016,254,155,11,36,271,47,280,4.06e-6,38.1
ID:NP_835472.1,ID:NP_835472.1,100,359,0,0,1,359,1,359,0,748
ID:NP_835472.1,ID:YP_002925188.1,96.639,357,12,0,1,357,1,357,0,719
ID:NP_835472.1,ID:YP_087070.1,100,270,0,0,90,359,98,367,0,570
ID:NP_835472.1,ID:YP_087070.1,27.273,33,23,1,61,93,252,283,1.2,20.8
ID:NP_835472.1,ID:NP_542355.1,86.813,273,35,1,88,359,96,368,5.9e-174,479
ID:NP_835472.1,ID:NP_542355.1,29.412,34,23,1,61,94,253,285,0.29,22.7
ID:NP_835472.1,ID:NP_695202.1,98.522,203,3,0,157,359,6,208,3.34e-153,421
ID:NP_835472.1,ID:NP_695202.1,27.273,33,23,1,61,93,93,124,1.7,20
ID:NP_835472.1,ID:YP_031679.1,44.203,276,134,4,88,353,130,395,4.46e-70,216
ID:NP_835472.1,ID:YP_031686.1,44.203,276,134,4,88,353,130,395,4.46e-70,216
ID:NP_835472.1,ID:NP_059541.1,44.203,276,134,4,88,353,130,395,5.29e-70,216
ID:NP_835472.1,ID:NP_059531.1,44.203,276,134,4,88,353,130,395,5.29e-70,216
ID:NP_835472.1,ID:YP_004286234.1,40.37,270,154,3,88,357,94,356,7.28e-66,204
ID:NP_835472.1,ID:YP_004286230.1,40.37,270,154,3,88,357,94,356,7.28e-66,204
ID:NP_835472.1,ID:YP_004327588.1,27.841,176,97,7,96,258,114,272,2.77e-11,54.3
ID:NP_835472.1,ID:YP_004934224.1,25.94,266,168,13,75,323,125,378,5.77e-10,50.1
ID:NP_835472.1,ID:YP_004539131.1,23.474,213,138,8,117,313,116,319,1.74e-9,48.5
ID:NP_835472.1,ID:YP_009664526.1,26.027,219,143,7,101,314,98,302,1.96e-9,48.5
ID:NP_835472.1,ID:YP_001718368.1,25.238,210,132,8,117,310,116,316,2.03e-9,48.5
ID:NP_835472.1,ID:YP_008130366.1,23.005,213,139,8,117,313,116,319,4.98e-9,47
ID:NP_835472.1,ID:YP_257146.1,22.932,266,182,8,68,328,65,312,8.4e-9,46.2
ID:NP_835472.1,ID:YP_863922.1,24.803,254,153,11,36,271,47,280,1.8e-8,45.4
ID:NP_835472.1,ID:YP_007011045.1,24.803,254,153,11,36,271,47,280,1.8e-8,45.4
ID:NP_835472.1,ID:YP_008320407.1,24.016,254,155,11,36,271,47,280,1.04e-6,40
ID:NP_542355.1,ID:NP_542355.1,100,368,0,0,1,368,1,368,0,776
ID:NP_542355.1,ID:YP_087070.1,89.674,368,37,1,1,368,1,367,0,678
ID:NP_542355.1,ID:NP_835472.1,86.813,273,35,1,96,368,88,359,1.99e-173,478
ID:NP_542355.1,ID:NP_835472.1,29.412,34,23,1,253,285,61,94,0.32,22.7
ID:NP_542355.1,ID:YP_002925188.1,87.037,270,32,2,98,366,90,357,6.53e-171,472
ID:NP_542355.1,ID:YP_002925188.1,23.529,34,25,1,253,285,61,94,8.6,18.1
ID:NP_542355.1,ID:NP_695202.1,96.618,207,7,0,162,368,2,208,6.84e-152,418
ID:NP_542355.1,ID:YP_004286234.1,36.158,354,207,7,14,366,21,356,5.32e-65,202
ID:NP_542355.1,ID:YP_004286230.1,36.158,354,207,7,14,366,21,356,5.32e-65,202
ID:NP_542355.1,ID:NP_059541.1,35.279,377,203,11,12,362,34,395,1.1e-61,194
ID:NP_542355.1,ID:NP_059531.1,35.279,377,203,11,12,362,34,395,1.1e-61,194
ID:NP_542355.1,ID:YP_031679.1,35.279,377,203,11,12,362,34,395,1.17e-61,194
ID:NP_542355.1,ID:YP_031686.1,35.279,377,203,11,12,362,34,395,1.17e-61,194
ID:NP_542355.1,ID:YP_001718368.1,23.077,247,156,9,63,290,57,288,8.66e-9,46.6
ID:NP_542355.1,ID:YP_004539131.1,26.415,159,102,6,170,322,170,319,1.09e-8,46.2
ID:NP_542355.1,ID:YP_008130366.1,25.786,159,103,6,170,322,170,319,1.55e-8,45.8
ID:NP_542355.1,ID:YP_004934224.1,23.984,246,160,10,102,332,145,378,2.57e-6,38.9
ID:NP_542355.1,ID:YP_004327588.1,24.561,171,110,6,104,267,114,272,3.98e-6,38.1
ID:NP_542355.1,ID:YP_009664526.1,23.485,264,170,11,85,337,70,312,8.85e-6,37
ID:NP_542355.1,ID:YP_009664526.1,28.889,45,24,1,59,103,270,306,0.83,21.2
ID:NP_542355.1,ID:YP_257146.1,22.519,262,175,11,85,337,70,312,8.14e-5,33.9
ID:NP_542355.1,ID:YP_257146.1,24.324,37,28,0,59,95,270,306,3.7,19.2
ID:NP_542355.1,ID:YP_863922.1,25.62,121,73,4,169,280,168,280,2.73e-4,32.3
ID:NP_542355.1,ID:YP_007011045.1,25.62,121,73,4,169,280,168,280,2.73e-4,32.3
ID:NP_542355.1,ID:YP_008320407.1,25.62,121,73,4,169,280,168,280,3.32e-4,32
ID:YP_031686.1,ID:YP_031679.1,100,402,0,0,1,402,1,402,0,845
ID:YP_031686.1,ID:YP_031686.1,100,402,0,0,1,402,1,402,0,845
ID:YP_031686.1,ID:NP_059541.1,99.502,402,2,0,1,402,1,402,0,841
ID:YP_031686.1,ID:NP_059531.1,99.502,402,2,0,1,402,1,402,0,841
ID:YP_031686.1,ID:YP_087070.1,38.338,373,196,8,34,395,12,361,3.87e-76,232
ID:YP_031686.1,ID:YP_002925188.1,44.326,282,137,4,130,401,88,359,1.27e-71,220
ID:YP_031686.1,ID:NP_835472.1,44.203,276,134,4,130,395,88,353,3.99e-70,216
ID:YP_031686.1,ID:YP_004286234.1,36.193,373,194,10,36,400,21,357,4.58e-64,200
ID:YP_031686.1,ID:YP_004286230.1,36.193,373,194,10,36,400,21,357,4.58e-64,200
ID:YP_031686.1,ID:NP_542355.1,35.279,377,203,11,34,395,12,362,1.28e-61,194
ID:YP_031686.1,ID:NP_695202.1,41.063,207,102,4,199,395,6,202,2.54e-45,147
ID:YP_031686.1,ID:YP_004934224.1,25.538,325,184,15,103,390,94,397,5.24e-14,63.2
ID:YP_031686.1,ID:YP_257146.1,28.413,271,150,15,133,388,88,329,3.01e-12,57.4
ID:YP_031686.1,ID:YP_009664526.1,28.926,242,137,13,133,364,88,304,6.34e-12,56.2
ID:YP_031686.1,ID:YP_004539131.1,27.143,280,153,15,113,362,62,320,1.88e-11,55.1
ID:YP_031686.1,ID:YP_008130366.1,27.059,255,145,13,128,362,87,320,7.55e-11,53.1
ID:YP_031686.1,ID:YP_001718368.1,26.354,277,154,14,114,362,66,320,4.44e-10,50.8
ID:YP_031686.1,ID:YP_004327588.1,23.97,267,168,11,135,384,111,359,1.56e-6,39.7
ID:YP_031686.1,ID:YP_863922.1,25.773,291,164,15,120,384,86,350,3.96e-6,38.1
ID:YP_031686.1,ID:YP_007011045.1,25.773,291,164,15,120,384,86,350,3.96e-6,38.1
ID:YP_031686.1,ID:YP_008320407.1,24.49,294,164,14,120,384,86,350,3.52e-5,35.4
ID:NP_059531.1,ID:NP_059541.1,100,402,0,0,1,402,1,402,0,845
ID:NP_059531.1,ID:NP_059531.1,100,402,0,0,1,402,1,402,0,845
ID:NP_059531.1,ID:YP_031679.1,99.502,402,2,0,1,402,1,402,0,841
ID:NP_059531.1,ID:YP_031686.1,99.502,402,2,0,1,402,1,402,0,841
ID:NP_059531.1,ID:YP_087070.1,38.338,373,196,8,34,395,12,361,4.36e-76,232
ID:NP_059531.1,ID:YP_002925188.1,44.326,282,137,4,130,401,88,359,1.07e-71,220
ID:NP_059531.1,ID:NP_835472.1,44.203,276,134,4,130,395,88,353,4.68e-70,216
ID:NP_059531.1,ID:YP_004286234.1,36.193,373,194,10,36,400,21,357,5.85e-64,200
ID:NP_059531.1,ID:YP_004286230.1,36.193,373,194,10,36,400,21,357,5.85e-64,200
ID:NP_059531.1,ID:NP_542355.1,35.279,377,203,11,34,395,12,362,1.2e-61,194
ID:NP_059531.1,ID:NP_695202.1,41.063,207,102,4,199,395,6,202,2.49e-45,147
ID:NP_059531.1,ID:YP_004934224.1,25.538,325,184,15,103,390,94,397,5.57e-14,63.2
ID:NP_059531.1,ID:YP_257146.1,28.413,271,150,15,133,388,88,329,3.04e-12,57.4
ID:NP_059531.1,ID:YP_009664526.1,28.926,242,137,13,133,364,88,304,6.34e-12,56.2
ID:NP_059531.1,ID:YP_004539131.1,27.143,280,153,15,113,362,62,320,1.95e-11,55.1
ID:NP_059531.1,ID:YP_008130366.1,27.059,255,145,13,128,362,87,320,6.66e-11,53.1
ID:NP_059531.1,ID:YP_001718368.1,26.354,277,154,14,114,362,66,320,4.32e-10,50.8
ID:NP_059531.1,ID:YP_004327588.1,23.97,267,168,11,135,384,111,359,1.6e-6,39.7
ID:NP_059531.1,ID:YP_863922.1,25.773,291,164,15,120,384,86,350,4.22e-6,38.1
ID:NP_059531.1,ID:YP_007011045.1,25.773,291,164,15,120,384,86,350,4.22e-6,38.1
ID:NP_059531.1,ID:YP_008320407.1,24.49,294,164,14,120,384,86,350,3.81e-5,35
ID:NP_059541.1,ID:NP_059541.1,100,402,0,0,1,402,1,402,0,845
ID:NP_059541.1,ID:NP_059531.1,100,402,0,0,1,402,1,402,0,845
ID:NP_059541.1,ID:YP_031679.1,99.502,402,2,0,1,402,1,402,0,841
ID:NP_059541.1,ID:YP_031686.1,99.502,402,2,0,1,402,1,402,0,841
ID:NP_059541.1,ID:YP_087070.1,38.338,373,196,8,34,395,12,361,4.36e-76,232
ID:NP_059541.1,ID:YP_002925188.1,44.326,282,137,4,130,401,88,359,1.07e-71,220
ID:NP_059541.1,ID:NP_835472.1,44.203,276,134,4,130,395,88,353,4.68e-70,216
ID:NP_059541.1,ID:YP_004286234.1,36.193,373,194,10,36,400,21,357,5.85e-64,200
ID:NP_059541.1,ID:YP_004286230.1,36.193,373,194,10,36,400,21,357,5.85e-64,200
ID:NP_059541.1,ID:NP_542355.1,35.279,377,203,11,34,395,12,362,1.2e-61,194
ID:NP_059541.1,ID:NP_695202.1,41.063,207,102,4,199,395,6,202,2.49e-45,147
ID:NP_059541.1,ID:YP_004934224.1,25.538,325,184,15,103,390,94,397,5.57e-14,63.2
ID:NP_059541.1,ID:YP_257146.1,28.413,271,150,15,133,388,88,329,3.04e-12,57.4
ID:NP_059541.1,ID:YP_009664526.1,28.926,242,137,13,133,364,88,304,6.34e-12,56.2
ID:NP_059541.1,ID:YP_004539131.1,27.143,280,153,15,113,362,62,320,1.95e-11,55.1
ID:NP_059541.1,ID:YP_008130366.1,27.059,255,145,13,128,362,87,320,6.66e-11,53.1
ID:NP_059541.1,ID:YP_001718368.1,26.354,277,154,14,114,362,66,320,4.32e-10,50.8
ID:NP_059541.1,ID:YP_004327588.1,23.97,267,168,11,135,384,111,359,1.6e-6,39.7
ID:NP_059541.1,ID:YP_863922.1,25.773,291,164,15,120,384,86,350,4.22e-6,38.1
ID:NP_059541.1,ID:YP_007011045.1,25.773,291,164,15,120,384,86,350,4.22e-6,38.1
ID:NP_059541.1,ID:YP_008320407.1,24.49,294,164,14,120,384,86,350,3.81e-5,35
ID:YP_031679.1,ID:YP_031679.1,100,402,0,0,1,402,1,402,0,845
ID:YP_031679.1,ID:YP_031686.1,100,402,0,0,1,402,1,402,0,845
ID:YP_031679.1,ID:NP_059541.1,99.502,402,2,0,1,402,1,402,0,841
ID:YP_031679.1,ID:NP_059531.1,99.502,402,2,0,1,402,1,402,0,841
ID:YP_031679.1,ID:YP_087070.1,38.338,373,196,8,34,395,12,361,3.87e-76,232
ID:YP_031679.1,ID:YP_002925188.1,44.326,282,137,4,130,401,88,359,1.27e-71,220
ID:YP_031679.1,ID:NP_835472.1,44.203,276,134,4,130,395,88,353,3.99e-70,216
ID:YP_031679.1,ID:YP_004286234.1,36.193,373,194,10,36,400,21,357,4.58e-64,200
ID:YP_031679.1,ID:YP_004286230.1,36.193,373,194,10,36,400,21,357,4.58e-64,200
ID:YP_031679.1,ID:NP_542355.1,35.279,377,203,11,34,395,12,362,1.28e-61,194
ID:YP_031679.1,ID:NP_695202.1,41.063,207,102,4,199,395,6,202,2.54e-45,147
ID:YP_031679.1,ID:YP_004934224.1,25.538,325,184,15,103,390,94,397,5.24e-14,63.2
ID:YP_031679.1,ID:YP_257146.1,28.413,271,150,15,133,388,88,329,3.01e-12,57.4
ID:YP_031679.1,ID:YP_009664526.1,28.926,242,137,13,133,364,88,304,6.34e-12,56.2
ID:YP_031679.1,ID:YP_004539131.1,27.143,280,153,15,113,362,62,320,1.88e-11,55.1
ID:YP_031679.1,ID:YP_008130366.1,27.059,255,145,13,128,362,87,320,7.55e-11,53.1
ID:YP_031679.1,ID:YP_001718368.1,26.354,277,154,14,114,362,66,320,4.44e-10,50.8
ID:YP_031679.1,ID:YP_004327588.1,23.97,267,168,11,135,384,111,359,1.56e-6,39.7
ID:YP_031679.1,ID:YP_863922.1,25.773,291,164,15,120,384,86,350,3.96e-6,38.1
ID:YP_031679.1,ID:YP_007011045.1,25.773,291,164,15,120,384,86,350,3.96e-6,38.1
ID:YP_031679.1,ID:YP_008320407.1,24.49,294,164,14,120,384,86,350,3.52e-5,35.4
ID:NP_695202.1,ID:NP_695202.1,100,208,0,0,1,208,1,208,8.42e-162,436
ID:NP_695202.1,ID:YP_087070.1,98.522,203,3,0,6,208,165,367,2.74e-154,423
ID:NP_695202.1,ID:NP_835472.1,98.522,203,3,0,6,208,157,359,1.93e-153,421
ID:NP_695202.1,ID:NP_835472.1,27.273,33,23,1,93,124,61,93,1.1,20
